"region","site_code","transect","quadrat_meter","taxon_id","abundance_5.6","abundance_4.0","abundance_2.8","abundance_2.0","abundance_1.4","abundance_1.0","abundance_0.71","abundance_0.5","taxon_abundance_total","year","quadrat_unique_code","transect_unique_code","site_unique_code"
"SD","B","U1","m4","Protohyale sp.",NA,NA,NA,NA,NA,3,2,NA,5,"2021","SD.B.U1.m4.2021","SD.B.U1.2021","SD.B.2021"
"SD","B","U1","m4","Erichthonius brasiliensis",NA,NA,NA,NA,NA,2,5,NA,7,"2021","SD.B.U1.m4.2021","SD.B.U1.2021","SD.B.2021"
"SD","B","U1","m4","Amphilochidae",NA,NA,NA,NA,NA,1,NA,NA,1,"2021","SD.B.U1.m4.2021","SD.B.U1.2021","SD.B.2021"
"SD","B","U1","m16","Arcuatula senhousia",2,2,2,NA,1,1,2,NA,10,"2021","SD.B.U1.m16.2021","SD.B.U1.2021","SD.B.2021"
"SD","B","U1","m16","Assiminea californica",NA,NA,1,NA,13,29,1,NA,44,"2021","SD.B.U1.m16.2021","SD.B.U1.2021","SD.B.2021"
"SD","B","U1","m16","Amphipholis squamata",NA,NA,NA,NA,1,NA,NA,NA,1,"2021","SD.B.U1.m16.2021","SD.B.U1.2021","SD.B.2021"
"SD","B","U1","m16","Haminoea japonica",NA,NA,NA,NA,3,NA,NA,NA,3,"2021","SD.B.U1.m16.2021","SD.B.U1.2021","SD.B.2021"
"SD","B","U1","m16","Protohyale sp.",NA,NA,NA,NA,4,2,NA,NA,6,"2021","SD.B.U1.m16.2021","SD.B.U1.2021","SD.B.2021"
"SD","B","U1","m16","Caprella laeviuscula",NA,NA,NA,NA,1,2,1,NA,4,"2021","SD.B.U1.m16.2021","SD.B.U1.2021","SD.B.2021"
"SD","B","U1","m16","Ampithoe sp.",NA,NA,NA,NA,1,NA,NA,NA,1,"2021","SD.B.U1.m16.2021","SD.B.U1.2021","SD.B.2021"
"SD","B","U1","m16","Erichthonius brasiliensis",NA,NA,NA,NA,NA,1,2,NA,3,"2021","SD.B.U1.m16.2021","SD.B.U1.2021","SD.B.2021"
"SD","B","U1","m16","Pontogeneia sp.",NA,NA,NA,NA,NA,2,NA,NA,2,"2021","SD.B.U1.m16.2021","SD.B.U1.2021","SD.B.2021"
"SD","B","U1","m16","Alia thin",NA,NA,NA,NA,NA,1,NA,NA,1,"2021","SD.B.U1.m16.2021","SD.B.U1.2021","SD.B.2021"
"SD","B","U2","m4","Podocerus fulanus",NA,NA,NA,1,1,NA,1,NA,3,"2021","SD.B.U2.m4.2021","SD.B.U2.2021","SD.B.2021"
"SD","B","U2","m4","Assiminea californica",NA,NA,NA,NA,7,14,1,NA,22,"2021","SD.B.U2.m4.2021","SD.B.U2.2021","SD.B.2021"
"SD","B","U2","m4","Erichthonius brasiliensis",NA,NA,NA,NA,NA,NA,1,NA,1,"2021","SD.B.U2.m4.2021","SD.B.U2.2021","SD.B.2021"
"SD","B","U2","m4","Protohyale sp.",NA,NA,NA,NA,NA,NA,1,NA,1,"2021","SD.B.U2.m4.2021","SD.B.U2.2021","SD.B.2021"
"SD","B","U2","m4","Paradexamine sp.",NA,NA,NA,NA,NA,NA,NA,1,1,"2021","SD.B.U2.m4.2021","SD.B.U2.2021","SD.B.2021"
"SD","B","U2","m16","Alia thin",NA,NA,1,NA,NA,NA,NA,NA,1,"2021","SD.B.U2.m16.2021","SD.B.U2.2021","SD.B.2021"
"SD","B","U2","m16","Podocerus fulanus",NA,NA,NA,NA,1,NA,NA,NA,1,"2021","SD.B.U2.m16.2021","SD.B.U2.2021","SD.B.2021"
"SD","B","U2","m16","Protohyale sp.",NA,NA,NA,NA,1,2,NA,NA,3,"2021","SD.B.U2.m16.2021","SD.B.U2.2021","SD.B.2021"
"SD","B","U2","m16","Erichthonius brasiliensis",NA,NA,NA,NA,1,3,2,NA,6,"2021","SD.B.U2.m16.2021","SD.B.U2.2021","SD.B.2021"
"SD","B","U2","m16","Assiminea californica",NA,NA,NA,NA,2,31,NA,NA,33,"2021","SD.B.U2.m16.2021","SD.B.U2.2021","SD.B.2021"
"SD","B","U2","m16","amphipod D",NA,NA,NA,NA,NA,1,NA,NA,1,"2021","SD.B.U2.m16.2021","SD.B.U2.2021","SD.B.2021"
"SD","B","U2","m16","Paradexamine sp.",NA,NA,NA,NA,NA,1,NA,NA,1,"2021","SD.B.U2.m16.2021","SD.B.U2.2021","SD.B.2021"
"SD","B","U2","m16","Paracerceis sculpta",NA,NA,NA,NA,NA,2,NA,NA,2,"2021","SD.B.U2.m16.2021","SD.B.U2.2021","SD.B.2021"
"SD","B","U3","m4","Assiminea californica",NA,NA,NA,NA,3,17,NA,NA,20,"2021","SD.B.U3.m4.2021","SD.B.U3.2021","SD.B.2021"
"SD","B","U3","m4","Paradexamine sp.",NA,NA,NA,NA,1,1,NA,NA,2,"2021","SD.B.U3.m4.2021","SD.B.U3.2021","SD.B.2021"
"SD","B","U3","m4","Protohyale sp.",NA,NA,NA,NA,NA,2,NA,2,4,"2021","SD.B.U3.m4.2021","SD.B.U3.2021","SD.B.2021"
"SD","B","U3","m4","Haminoea japonica",NA,NA,NA,NA,NA,1,NA,NA,1,"2021","SD.B.U3.m4.2021","SD.B.U3.2021","SD.B.2021"
"SD","B","U3","m4","Podocerus fulanus",NA,NA,NA,NA,NA,1,NA,NA,1,"2021","SD.B.U3.m4.2021","SD.B.U3.2021","SD.B.2021"
"SD","B","U3","m4","Caprella laeviuscula",NA,NA,NA,NA,NA,1,NA,NA,1,"2021","SD.B.U3.m4.2021","SD.B.U3.2021","SD.B.2021"
"SD","B","U3","m4","Erichthonius brasiliensis",NA,NA,NA,NA,NA,NA,1,NA,1,"2021","SD.B.U3.m4.2021","SD.B.U3.2021","SD.B.2021"
"SD","B","U3","m16","Hippolyte californiensis",1,NA,NA,NA,NA,NA,NA,NA,1,"2021","SD.B.U3.m16.2021","SD.B.U3.2021","SD.B.2021"
"SD","B","U3","m16","Arcuatula senhousia",1,1,NA,NA,1,1,NA,NA,4,"2021","SD.B.U3.m16.2021","SD.B.U3.2021","SD.B.2021"
"SD","B","U3","m16","Alia thin",NA,NA,2,NA,NA,NA,NA,NA,2,"2021","SD.B.U3.m16.2021","SD.B.U3.2021","SD.B.2021"
"SD","B","U3","m16","Haminoea japonica",NA,NA,NA,NA,1,2,NA,NA,3,"2021","SD.B.U3.m16.2021","SD.B.U3.2021","SD.B.2021"
"SD","B","U3","m16","Tectura depicta",NA,NA,NA,NA,1,NA,1,NA,2,"2021","SD.B.U3.m16.2021","SD.B.U3.2021","SD.B.2021"
"SD","B","U3","m16","Assiminea californica",NA,NA,NA,NA,16,34,1,NA,51,"2021","SD.B.U3.m16.2021","SD.B.U3.2021","SD.B.2021"
"SD","B","U3","m16","Protohyale sp.",NA,NA,NA,NA,2,2,2,NA,6,"2021","SD.B.U3.m16.2021","SD.B.U3.2021","SD.B.2021"
"SD","B","U3","m16","Paradexamine sp.",NA,NA,NA,NA,NA,1,NA,NA,1,"2021","SD.B.U3.m16.2021","SD.B.U3.2021","SD.B.2021"
"SD","B","U3","m16","Photis brevipes",NA,NA,NA,NA,NA,NA,1,NA,1,"2021","SD.B.U3.m16.2021","SD.B.U3.2021","SD.B.2021"
"SD","B","L4","m4","Amphipholis squamata",NA,1,NA,NA,NA,NA,NA,NA,1,"2021","SD.B.L4.m4.2021","SD.B.L4.2021","SD.B.2021"
"SD","B","L4","m4","Arcuatula senhousia",NA,NA,3,1,3,2,2,NA,11,"2021","SD.B.L4.m4.2021","SD.B.L4.2021","SD.B.2021"
"SD","B","L4","m4","Paracerceis sculpta",NA,NA,8,13,19,11,3,NA,54,"2021","SD.B.L4.m4.2021","SD.B.L4.2021","SD.B.2021"
"SD","B","L4","m4","Assiminea californica",NA,NA,NA,NA,15,25,2,3,45,"2021","SD.B.L4.m4.2021","SD.B.L4.2021","SD.B.2021"
"SD","B","L4","m4","Paranthura elegans",NA,NA,1,NA,1,NA,NA,NA,2,"2021","SD.B.L4.m4.2021","SD.B.L4.2021","SD.B.2021"
"SD","B","L4","m4","Haminoea japonica",NA,NA,2,5,1,3,NA,NA,11,"2021","SD.B.L4.m4.2021","SD.B.L4.2021","SD.B.2021"
"SD","B","L4","m4","Podocerus fulanus",NA,NA,NA,2,10,16,6,1,35,"2021","SD.B.L4.m4.2021","SD.B.L4.2021","SD.B.2021"
"SD","B","L4","m4","Protohyale sp.",NA,NA,NA,6,33,60,19,1,119,"2021","SD.B.L4.m4.2021","SD.B.L4.2021","SD.B.2021"
"SD","B","L4","m4","amphipod D",NA,NA,NA,1,2,4,2,NA,9,"2021","SD.B.L4.m4.2021","SD.B.L4.2021","SD.B.2021"
"SD","B","L4","m4","Tectura depicta",NA,NA,NA,1,2,4,2,1,10,"2021","SD.B.L4.m4.2021","SD.B.L4.2021","SD.B.2021"
"SD","B","L4","m4","Alia thin",NA,NA,NA,1,NA,1,NA,NA,2,"2021","SD.B.L4.m4.2021","SD.B.L4.2021","SD.B.2021"
"SD","B","L4","m4","Erichthonius brasiliensis",NA,NA,NA,NA,1,20,7,1,29,"2021","SD.B.L4.m4.2021","SD.B.L4.2021","SD.B.2021"
"SD","B","L4","m4","Paradexamine sp.",NA,NA,NA,NA,NA,4,2,NA,6,"2021","SD.B.L4.m4.2021","SD.B.L4.2021","SD.B.2021"
"SD","B","L4","m4","Pontogeneia sp.",NA,NA,NA,NA,NA,4,1,NA,5,"2021","SD.B.L4.m4.2021","SD.B.L4.2021","SD.B.2021"
"SD","B","L4","m4","Amphilochidae",NA,NA,NA,NA,NA,NA,3,NA,3,"2021","SD.B.L4.m4.2021","SD.B.L4.2021","SD.B.2021"
"SD","B","L4","m16","Arcuatula senhousia",1,NA,3,3,3,1,NA,NA,11,"2021","SD.B.L4.m16.2021","SD.B.L4.2021","SD.B.2021"
"SD","B","L4","m16","Paracerceis sculpta",NA,1,8,8,13,3,1,NA,34,"2021","SD.B.L4.m16.2021","SD.B.L4.2021","SD.B.2021"
"SD","B","L4","m16","Paranthura elegans",NA,1,NA,NA,1,3,NA,NA,5,"2021","SD.B.L4.m16.2021","SD.B.L4.2021","SD.B.2021"
"SD","B","L4","m16","Assiminea californica",NA,NA,NA,8,20,72,6,3,109,"2021","SD.B.L4.m16.2021","SD.B.L4.2021","SD.B.2021"
"SD","B","L4","m16","Alia thin",NA,NA,1,3,NA,NA,NA,NA,4,"2021","SD.B.L4.m16.2021","SD.B.L4.2021","SD.B.2021"
"SD","B","L4","m16","Podocerus fulanus",NA,NA,1,6,9,21,6,1,44,"2021","SD.B.L4.m16.2021","SD.B.L4.2021","SD.B.2021"
"SD","B","L4","m16","Protohyale sp.",NA,NA,1,10,39,39,9,1,99,"2021","SD.B.L4.m16.2021","SD.B.L4.2021","SD.B.2021"
"SD","B","L4","m16","Haminoea japonica",NA,NA,NA,4,NA,2,NA,NA,6,"2021","SD.B.L4.m16.2021","SD.B.L4.2021","SD.B.2021"
"SD","B","L4","m16","amphipod D",NA,NA,NA,5,4,6,1,NA,16,"2021","SD.B.L4.m16.2021","SD.B.L4.2021","SD.B.2021"
"SD","B","L4","m16","Leucothoe sp.",NA,NA,1,2,2,NA,NA,NA,5,"2021","SD.B.L4.m16.2021","SD.B.L4.2021","SD.B.2021"
"SD","B","L4","m16","Ampithoe sp.",NA,NA,NA,1,1,NA,NA,NA,2,"2021","SD.B.L4.m16.2021","SD.B.L4.2021","SD.B.2021"
"SD","B","L4","m16","Paradexamine sp.",NA,NA,NA,NA,4,2,1,NA,7,"2021","SD.B.L4.m16.2021","SD.B.L4.2021","SD.B.2021"
"SD","B","L4","m16","Tectura depicta",NA,NA,NA,NA,NA,1,NA,NA,1,"2021","SD.B.L4.m16.2021","SD.B.L4.2021","SD.B.2021"
"SD","B","L4","m16","Erichthonius brasiliensis",NA,NA,NA,NA,NA,2,1,NA,3,"2021","SD.B.L4.m16.2021","SD.B.L4.2021","SD.B.2021"
"SD","B","L4","m16","Pontogeneia sp.",NA,NA,NA,NA,NA,NA,1,NA,1,"2021","SD.B.L4.m16.2021","SD.B.L4.2021","SD.B.2021"
"SD","B","L4","m16","Amphilochidae",NA,NA,NA,NA,NA,NA,1,1,2,"2021","SD.B.L4.m16.2021","SD.B.L4.2021","SD.B.2021"
"SD","B","L5","m4","amphipod D",NA,1,NA,1,3,2,NA,NA,7,"2021","SD.B.L5.m4.2021","SD.B.L5.2021","SD.B.2021"
"SD","B","L5","m4","Paranthura elegans",NA,2,NA,1,1,1,NA,NA,5,"2021","SD.B.L5.m4.2021","SD.B.L5.2021","SD.B.2021"
"SD","B","L5","m4","Assiminea californica",NA,NA,NA,2,11,14,1,1,29,"2021","SD.B.L5.m4.2021","SD.B.L5.2021","SD.B.2021"
"SD","B","L5","m4","Paracerceis sculpta",NA,NA,1,NA,1,NA,NA,NA,2,"2021","SD.B.L5.m4.2021","SD.B.L5.2021","SD.B.2021"
"SD","B","L5","m4","Arcuatula senhousia",NA,NA,NA,NA,3,1,1,NA,5,"2021","SD.B.L5.m4.2021","SD.B.L5.2021","SD.B.2021"
"SD","B","L5","m4","Protohyale sp.",NA,NA,NA,6,11,15,16,3,51,"2021","SD.B.L5.m4.2021","SD.B.L5.2021","SD.B.2021"
"SD","B","L5","m4","Amphilochidae",NA,NA,NA,1,NA,NA,2,NA,3,"2021","SD.B.L5.m4.2021","SD.B.L5.2021","SD.B.2021"
"SD","B","L5","m4","Haminoea japonica",NA,NA,NA,3,NA,NA,2,1,6,"2021","SD.B.L5.m4.2021","SD.B.L5.2021","SD.B.2021"
"SD","B","L5","m4","Podocerus fulanus",NA,NA,NA,2,4,5,3,NA,14,"2021","SD.B.L5.m4.2021","SD.B.L5.2021","SD.B.2021"
"SD","B","L5","m4","Tectura depicta",NA,NA,NA,NA,3,1,3,NA,7,"2021","SD.B.L5.m4.2021","SD.B.L5.2021","SD.B.2021"
"SD","B","L5","m4","Paradexamine sp.",NA,NA,NA,NA,1,2,NA,1,4,"2021","SD.B.L5.m4.2021","SD.B.L5.2021","SD.B.2021"
"SD","B","L5","m4","Ampithoe lacertosa",NA,NA,NA,NA,1,NA,NA,NA,1,"2021","SD.B.L5.m4.2021","SD.B.L5.2021","SD.B.2021"
"SD","B","L5","m4","Erichthonius brasiliensis",NA,NA,NA,NA,1,7,2,1,11,"2021","SD.B.L5.m4.2021","SD.B.L5.2021","SD.B.2021"
"SD","B","L5","m4","Pontogeneia sp.",NA,NA,NA,NA,2,8,1,1,12,"2021","SD.B.L5.m4.2021","SD.B.L5.2021","SD.B.2021"
"SD","B","L5","m4","Amphilochidae",NA,NA,NA,NA,NA,1,NA,1,2,"2021","SD.B.L5.m4.2021","SD.B.L5.2021","SD.B.2021"
"SD","B","L5","m16","Arcuatula senhousia",2,2,NA,1,NA,NA,NA,NA,5,"2021","SD.B.L5.m16.2021","SD.B.L5.2021","SD.B.2021"
"SD","B","L5","m16","amphipod D",NA,NA,NA,2,4,1,NA,NA,7,"2021","SD.B.L5.m16.2021","SD.B.L5.2021","SD.B.2021"
"SD","B","L5","m16","Paracerceis sculpta",NA,1,3,3,1,NA,NA,NA,8,"2021","SD.B.L5.m16.2021","SD.B.L5.2021","SD.B.2021"
"SD","B","L5","m16","Paranthura elegans",NA,1,2,NA,3,2,NA,NA,8,"2021","SD.B.L5.m16.2021","SD.B.L5.2021","SD.B.2021"
"SD","B","L5","m16","Podocerus fulanus",NA,NA,1,NA,9,6,3,NA,19,"2021","SD.B.L5.m16.2021","SD.B.L5.2021","SD.B.2021"
"SD","B","L5","m16","Assiminea californica",NA,NA,NA,10,19,11,NA,1,41,"2021","SD.B.L5.m16.2021","SD.B.L5.2021","SD.B.2021"
"SD","B","L5","m16","Haminoea japonica",NA,NA,1,NA,1,NA,NA,NA,2,"2021","SD.B.L5.m16.2021","SD.B.L5.2021","SD.B.2021"
"SD","B","L5","m16","Alia thin",NA,NA,1,3,1,NA,NA,NA,5,"2021","SD.B.L5.m16.2021","SD.B.L5.2021","SD.B.2021"
"SD","B","L5","m16","Tectura depicta",NA,NA,NA,NA,8,8,NA,1,17,"2021","SD.B.L5.m16.2021","SD.B.L5.2021","SD.B.2021"
"SD","B","L5","m16","Protohyale sp.",NA,NA,NA,NA,10,6,1,NA,17,"2021","SD.B.L5.m16.2021","SD.B.L5.2021","SD.B.2021"
"SD","B","L5","m16","Paradexamine sp.",NA,NA,NA,NA,3,2,NA,NA,5,"2021","SD.B.L5.m16.2021","SD.B.L5.2021","SD.B.2021"
"SD","B","L5","m16","Caridea",NA,NA,NA,NA,1,NA,NA,NA,1,"2021","SD.B.L5.m16.2021","SD.B.L5.2021","SD.B.2021"
"SD","B","L5","m16","Amphipholis squamata",NA,NA,NA,NA,NA,3,NA,NA,3,"2021","SD.B.L5.m16.2021","SD.B.L5.2021","SD.B.2021"
"SD","B","L5","m16","purple gastropod",NA,NA,NA,NA,1,NA,NA,NA,1,"2021","SD.B.L5.m16.2021","SD.B.L5.2021","SD.B.2021"
"SD","B","L5","m16","Pontogeneia sp.",NA,NA,NA,NA,NA,7,NA,NA,7,"2021","SD.B.L5.m16.2021","SD.B.L5.2021","SD.B.2021"
"SD","B","L5","m16","Erichthonius brasiliensis",NA,NA,NA,NA,NA,1,1,NA,2,"2021","SD.B.L5.m16.2021","SD.B.L5.2021","SD.B.2021"
"SD","B","L5","m16","Amphilochidae",NA,NA,NA,NA,NA,1,NA,NA,1,"2021","SD.B.L5.m16.2021","SD.B.L5.2021","SD.B.2021"
"SD","B","L5","m16","Caprella laeviuscula",NA,NA,NA,NA,NA,NA,1,NA,1,"2021","SD.B.L5.m16.2021","SD.B.L5.2021","SD.B.2021"
"SD","B","L6","m4","Arcuatula senhousia",2,2,NA,3,1,2,NA,NA,10,"2021","SD.B.L6.m4.2021","SD.B.L6.2021","SD.B.2021"
"SD","B","L6","m4","Protohyale sp.",NA,NA,1,3,5,11,NA,NA,20,"2021","SD.B.L6.m4.2021","SD.B.L6.2021","SD.B.2021"
"SD","B","L6","m4","Assiminea californica",NA,NA,NA,NA,26,13,1,NA,40,"2021","SD.B.L6.m4.2021","SD.B.L6.2021","SD.B.2021"
"SD","B","L6","m4","Paracerceis sculpta",NA,1,2,1,3,3,NA,NA,10,"2021","SD.B.L6.m4.2021","SD.B.L6.2021","SD.B.2021"
"SD","B","L6","m4","Paranthura elegans",NA,NA,1,NA,NA,NA,NA,NA,1,"2021","SD.B.L6.m4.2021","SD.B.L6.2021","SD.B.2021"
"SD","B","L6","m4","Ampithoe sp.",NA,NA,1,1,3,NA,NA,NA,5,"2021","SD.B.L6.m4.2021","SD.B.L6.2021","SD.B.2021"
"SD","B","L6","m4","Haminoea japonica",NA,NA,NA,2,NA,NA,1,NA,3,"2021","SD.B.L6.m4.2021","SD.B.L6.2021","SD.B.2021"
"SD","B","L6","m4","Tectura depicta",NA,NA,NA,4,5,2,1,NA,12,"2021","SD.B.L6.m4.2021","SD.B.L6.2021","SD.B.2021"
"SD","B","L6","m4","Alia thin",NA,NA,NA,2,1,NA,NA,NA,3,"2021","SD.B.L6.m4.2021","SD.B.L6.2021","SD.B.2021"
"SD","B","L6","m4","amphipod D",NA,NA,NA,2,3,NA,NA,NA,5,"2021","SD.B.L6.m4.2021","SD.B.L6.2021","SD.B.2021"
"SD","B","L6","m4","Podocerus fulanus",NA,NA,NA,1,4,4,NA,NA,9,"2021","SD.B.L6.m4.2021","SD.B.L6.2021","SD.B.2021"
"SD","B","L6","m4","Amphipholis squamata",NA,NA,NA,NA,1,NA,NA,NA,1,"2021","SD.B.L6.m4.2021","SD.B.L6.2021","SD.B.2021"
"SD","B","L6","m4","Erichthonius brasiliensis",NA,NA,NA,NA,1,NA,NA,NA,1,"2021","SD.B.L6.m4.2021","SD.B.L6.2021","SD.B.2021"
"SD","B","L6","m4","Pontogeneia sp.",NA,NA,NA,NA,1,1,1,NA,3,"2021","SD.B.L6.m4.2021","SD.B.L6.2021","SD.B.2021"
"SD","B","L6","m4","Paradexamine sp.",NA,NA,NA,NA,2,2,NA,NA,4,"2021","SD.B.L6.m4.2021","SD.B.L6.2021","SD.B.2021"
"SD","B","L6","m4","bivalve A",NA,NA,NA,NA,NA,1,NA,NA,1,"2021","SD.B.L6.m4.2021","SD.B.L6.2021","SD.B.2021"
"SD","B","L6","m16","Paracerceis sculpta",NA,1,4,2,2,2,NA,NA,11,"2021","SD.B.L6.m16.2021","SD.B.L6.2021","SD.B.2021"
"SD","B","L6","m16","Haminoea japonica",NA,NA,2,5,NA,1,NA,NA,8,"2021","SD.B.L6.m16.2021","SD.B.L6.2021","SD.B.2021"
"SD","B","L6","m16","Alia thin",NA,NA,1,NA,1,NA,NA,NA,2,"2021","SD.B.L6.m16.2021","SD.B.L6.2021","SD.B.2021"
"SD","B","L6","m16","Podocerus fulanus",NA,NA,2,3,10,2,NA,NA,17,"2021","SD.B.L6.m16.2021","SD.B.L6.2021","SD.B.2021"
"SD","B","L6","m16","Protohyale sp.",NA,NA,2,10,10,4,NA,NA,26,"2021","SD.B.L6.m16.2021","SD.B.L6.2021","SD.B.2021"
"SD","B","L6","m16","Tectura depicta",NA,NA,1,1,2,1,NA,NA,5,"2021","SD.B.L6.m16.2021","SD.B.L6.2021","SD.B.2021"
"SD","B","L6","m16","Assiminea californica",NA,NA,NA,NA,5,4,NA,NA,9,"2021","SD.B.L6.m16.2021","SD.B.L6.2021","SD.B.2021"
"SD","B","L6","m16","Erichthonius brasiliensis",NA,NA,NA,NA,1,NA,NA,NA,1,"2021","SD.B.L6.m16.2021","SD.B.L6.2021","SD.B.2021"
"SD","B","L6","m16","amphipod D",NA,NA,NA,NA,2,2,NA,NA,4,"2021","SD.B.L6.m16.2021","SD.B.L6.2021","SD.B.2021"
"SD","B","L6","m16","Arcuatula senhousia",NA,NA,NA,NA,3,NA,NA,NA,3,"2021","SD.B.L6.m16.2021","SD.B.L6.2021","SD.B.2021"
"SD","B","L6","m16","Pontogeneia sp.",NA,NA,NA,NA,1,1,NA,NA,2,"2021","SD.B.L6.m16.2021","SD.B.L6.2021","SD.B.2021"
"SD","B","L6","m16","Paradexamine sp.",NA,NA,NA,NA,1,NA,NA,NA,1,"2021","SD.B.L6.m16.2021","SD.B.L6.2021","SD.B.2021"
"SD","C","U1","m4","Assiminea californica",NA,NA,NA,NA,9,71,2,NA,82,"2021","SD.C.U1.m4.2021","SD.C.U1.2021","SD.C.2021"
"SD","C","U1","m4","Monocorophium acherusicum",NA,NA,NA,2,7,13,12,NA,34,"2021","SD.C.U1.m4.2021","SD.C.U1.2021","SD.C.2021"
"SD","C","U1","m4","Ampithoe sp.",NA,NA,NA,6,8,9,3,NA,26,"2021","SD.C.U1.m4.2021","SD.C.U1.2021","SD.C.2021"
"SD","C","U1","m4","bivalve C",NA,NA,NA,NA,NA,1,NA,NA,1,"2021","SD.C.U1.m4.2021","SD.C.U1.2021","SD.C.2021"
"SD","C","U1","m4","Haminoea japonica",NA,NA,NA,1,NA,NA,NA,NA,1,"2021","SD.C.U1.m4.2021","SD.C.U1.2021","SD.C.2021"
"SD","C","U1","m4","Lacuna sp.",NA,NA,NA,NA,2,1,NA,NA,3,"2021","SD.C.U1.m4.2021","SD.C.U1.2021","SD.C.2021"
"SD","C","U1","m4","Paradexamine sp.",NA,NA,NA,NA,1,10,4,NA,15,"2021","SD.C.U1.m4.2021","SD.C.U1.2021","SD.C.2021"
"SD","C","U1","m4","Pontogeneia sp.",NA,NA,NA,NA,3,28,34,NA,65,"2021","SD.C.U1.m4.2021","SD.C.U1.2021","SD.C.2021"
"SD","C","U1","m4","Erichthonius brasiliensis",NA,NA,NA,NA,1,2,5,NA,8,"2021","SD.C.U1.m4.2021","SD.C.U1.2021","SD.C.2021"
"SD","C","U1","m4","Acteocina inculta",NA,NA,NA,NA,2,2,NA,NA,4,"2021","SD.C.U1.m4.2021","SD.C.U1.2021","SD.C.2021"
"SD","C","U1","m4","gastropod O",NA,NA,NA,NA,NA,1,NA,NA,1,"2021","SD.C.U1.m4.2021","SD.C.U1.2021","SD.C.2021"
"SD","C","U1","m16","Ampithoe sp.",NA,NA,1,5,6,2,2,NA,16,"2021","SD.C.U1.m16.2021","SD.C.U1.2021","SD.C.2021"
"SD","C","U1","m16","Haminoea japonica",NA,NA,1,NA,NA,NA,1,NA,2,"2021","SD.C.U1.m16.2021","SD.C.U1.2021","SD.C.2021"
"SD","C","U1","m16","Monocorophium acherusicum",NA,NA,NA,NA,3,11,5,3,22,"2021","SD.C.U1.m16.2021","SD.C.U1.2021","SD.C.2021"
"SD","C","U1","m16","Assiminea californica",NA,NA,NA,NA,16,43,6,NA,65,"2021","SD.C.U1.m16.2021","SD.C.U1.2021","SD.C.2021"
"SD","C","U1","m16","Acteocina inculta",NA,NA,NA,NA,2,3,1,NA,6,"2021","SD.C.U1.m16.2021","SD.C.U1.2021","SD.C.2021"
"SD","C","U1","m16","Pontogeneia sp.",NA,NA,NA,NA,2,22,17,1,42,"2021","SD.C.U1.m16.2021","SD.C.U1.2021","SD.C.2021"
"SD","C","U1","m16","Paradexamine sp.",NA,NA,NA,NA,7,6,4,NA,17,"2021","SD.C.U1.m16.2021","SD.C.U1.2021","SD.C.2021"
"SD","C","U1","m16","Erichthonius brasiliensis",NA,NA,NA,NA,2,2,4,NA,8,"2021","SD.C.U1.m16.2021","SD.C.U1.2021","SD.C.2021"
"SD","C","U1","m16","Caprella penantis",NA,NA,NA,NA,2,NA,NA,NA,2,"2021","SD.C.U1.m16.2021","SD.C.U1.2021","SD.C.2021"
"SD","C","U1","m16","Platynereis bicanaliculata",NA,NA,NA,NA,NA,NA,1,NA,1,"2021","SD.C.U1.m16.2021","SD.C.U1.2021","SD.C.2021"
"SD","C","U2","m4","Ampithoe lacertosa",NA,NA,NA,1,NA,NA,NA,NA,1,"2021","SD.C.U2.m4.2021","SD.C.U2.2021","SD.C.2021"
"SD","C","U2","m4","Assiminea californica",NA,NA,NA,NA,21,54,1,NA,76,"2021","SD.C.U2.m4.2021","SD.C.U2.2021","SD.C.2021"
"SD","C","U2","m4","Acteocina inculta",NA,NA,NA,NA,2,NA,NA,NA,2,"2021","SD.C.U2.m4.2021","SD.C.U2.2021","SD.C.2021"
"SD","C","U2","m4","Pontogeneia sp.",NA,NA,NA,NA,9,8,3,NA,20,"2021","SD.C.U2.m4.2021","SD.C.U2.2021","SD.C.2021"
"SD","C","U2","m4","Paradexamine sp.",NA,NA,NA,NA,4,8,1,NA,13,"2021","SD.C.U2.m4.2021","SD.C.U2.2021","SD.C.2021"
"SD","C","U2","m4","Erichthonius brasiliensis",NA,NA,NA,NA,1,1,6,1,9,"2021","SD.C.U2.m4.2021","SD.C.U2.2021","SD.C.2021"
"SD","C","U2","m4","Monocorophium acherusicum",NA,NA,NA,NA,1,4,1,NA,6,"2021","SD.C.U2.m4.2021","SD.C.U2.2021","SD.C.2021"
"SD","C","U2","m4","Mayerella acanthopoda",NA,NA,NA,NA,1,NA,NA,NA,1,"2021","SD.C.U2.m4.2021","SD.C.U2.2021","SD.C.2021"
"SD","C","U2","m4","Aoridae",NA,NA,NA,NA,2,NA,NA,NA,2,"2021","SD.C.U2.m4.2021","SD.C.U2.2021","SD.C.2021"
"SD","C","U2","m16","Caridea",1,NA,NA,NA,NA,NA,NA,NA,1,"2021","SD.C.U2.m16.2021","SD.C.U2.2021","SD.C.2021"
"SD","C","U2","m16","Ampithoe sp.",NA,1,1,3,2,2,NA,NA,9,"2021","SD.C.U2.m16.2021","SD.C.U2.2021","SD.C.2021"
"SD","C","U2","m16","Pontogeneia sp.",NA,NA,NA,7,22,123,73,1,226,"2021","SD.C.U2.m16.2021","SD.C.U2.2021","SD.C.2021"
